"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-21","0.00","90","81"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-22","0.00","92","81"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-23","0.00","87","82"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-24","0.07","85","78"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-25","2.42","86","75"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-26","0.13","87","77"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-27","0.34","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-28","0.09","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-29","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-30","0.07","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2000-12-31","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-01","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-02","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-03","0.36","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-04","1.22","85","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-05","0.04","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-06","2.83","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-07","1.54","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-08","0.64","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-09","0.43","85","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-10","0.00","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-11","0.34","84","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-12","0.12","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-13","0.00","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-14","0.42","88","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-15","0.65","86","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-16","0.86","87","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-17","0.09","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-18","0.08","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-19","0.06","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-20","0.15","90","81"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-21","0.02","89","83"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-22","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-23","0.09","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-24","0.00","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-25","0.00","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-26","0.13","92","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-27","0.02","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-28","0.01","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-29","0.08","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-30","0.15","87","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-01-31","0.02","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-01","0.10","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-02","0.57","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-03","0.00","91","82"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-04","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-05","0.32","87","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-06","0.06","87","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-07","2.80","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-08","0.58","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-09","0.72","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-10","0.96","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-11","0.13","84","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-12","2.84","85","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-13","1.13","87","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-14","2.14","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-15","0.59","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-16","0.31","83","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-17","1.47","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-18","0.68","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-19","0.26","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-20","0.17","87","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-21","0.01","88","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-22","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-23","0.28","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-24","0.02","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-25","0.25","84","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-26","0.00","89","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-27","0.00","87","81"
"ASN00014015","DARWIN AIRPORT, AS","2001-02-28","0.49","88","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-01","0.21","87","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-02","0.48","87","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-03","0.01","86","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-04","0.63","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-05","0.00","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-06","0.00","88","81"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-07","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-08","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-09","0.00","90","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-10","1.12","87","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-11","0.13","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-12","0.00","89","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-13","0.00","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-14","0.36","90","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-15","0.02","88","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-16","0.02","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-17","0.46","86","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-18","0.02","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-19","0.63","86","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-20","0.00","88","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-21","0.07","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-22","1.17","87","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-23","1.25","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-24","0.15","87","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-25","0.11","90","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-26","0.97","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-27","1.14","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-28","0.10","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-29","0.33","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-30","0.26","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-03-31","1.92","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-01","0.73","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-02","0.04","89","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-03","0.28","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-04","0.02","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-05","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-06","0.00","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-07","0.00","89","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-08","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-09","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-10","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-11","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-12","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-13","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-14","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-15","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-16","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-17","0.19","80","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-18","0.53","87","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-19","0.04","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-20","0.00","90","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-21","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-22","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-23","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-24","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-25","0.00","92","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-26","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-27","0.04","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-28","0.00","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-29","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-04-30","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-01","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-02","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-03","0.00","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-04","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-05","0.00","92","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-06","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-07","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-08","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-09","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-10","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-11","0.00","88","64"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-12","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-13","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-14","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-15","0.24","86","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-16","0.06","89","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-17","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-18","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-19","0.00","84","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-20","0.00","85","63"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-21","0.00","85","63"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-22","0.00","87","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-23","0.00","86","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-24","0.00","87","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-25","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-26","0.00","88","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-27","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-28","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-29","0.00","88","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-30","0.00","86","63"
"ASN00014015","DARWIN AIRPORT, AS","2001-05-31","0.00","87","63"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-01","0.00","89","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-02","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-03","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-04","0.00","88","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-05","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-06","0.00","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-07","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-08","0.00","90","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-09","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-10","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-11","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-12","0.00","92","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-13","0.00","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-14","0.00","91","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-15","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-16","0.00","88","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-17","0.00","87","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-18","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-19","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-20","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-21","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-22","0.00","84","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-23","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-24","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-25","0.00","89","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-26","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-27","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-28","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-29","0.00","88","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-06-30","0.00","86","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-01","0.00","84","62"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-02","0.00","86","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-03","0.00","83","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-04","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-05","0.00","90","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-06","0.00","91","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-07","0.00","88","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-08","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-09","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-10","0.00","86","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-11","0.00","85","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-12","0.00","88","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-13","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-14","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-15","0.00","90","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-16","0.00","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-17","0.76","81","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-18","0.29","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-19","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-20","0.00","88","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-21","0.00","87","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-22","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-23","0.00","91","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-24","0.00","89","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-25","0.00","88","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-26","0.00","86","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-27","0.00","84","63"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-28","0.00","84","61"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-29","0.00","85","61"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-30","0.00","85","60"
"ASN00014015","DARWIN AIRPORT, AS","2001-07-31","0.00","85","61"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-01","0.00","84","60"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-02","0.00","88","62"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-03","0.00","87","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-04","0.00","88","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-05","0.00","88","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-06","0.00","88","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-07","0.00","87","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-08","0.00","87","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-09","0.00","90","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-10","0.00","88","63"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-11","0.00","88","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-12","0.00","89","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-13","0.00","87","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-14","0.00","92","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-15","0.00","90","65"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-16","0.00","90","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-17","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-18","0.00","89","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-19","0.00","89","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-20","0.00","89","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-21","0.00","89","64"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-22","0.00","87","61"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-23","0.00","86","61"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-24","0.00","87","60"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-25","0.00","87","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-26","0.00","88","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-27","0.00","88","66"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-28","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-29","0.00","89","69"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-30","0.00","88","62"
"ASN00014015","DARWIN AIRPORT, AS","2001-08-31","0.00","84","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-01","0.00","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-02","0.00","91","67"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-03","0.00","90","68"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-04","0.00","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-05","0.00","93","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-06","0.00","94","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-07","0.00","88","71"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-08","0.00","90","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-09","0.00","89","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-10","0.00","88","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-11","0.00","88","70"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-12","0.00","89","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-13","0.00","88","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-14","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-15","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-16","0.00","90","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-17","0.00","96","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-18","0.00","92","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-19","0.00","88","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-20","0.00","90","73"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-21","0.00","91","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-22","0.00","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-23","0.00","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-24","0.00","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-25","0.00","94","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-26","0.00","97","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-27","0.00","98","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-28","0.00","96","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-29","0.00","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-09-30","0.00","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-01","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-02","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-03","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-04","0.00","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-05","0.00","91","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-06","0.18","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-07","0.07","92","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-08","0.00","93","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-09","0.02","92","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-10","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-11","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-12","0.02","94","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-13","0.00","91","81"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-14","0.20","93","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-15","0.24","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-16","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-17","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-18","0.00","94","83"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-19","0.00","90","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-20","0.46","91","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-21","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-22","0.00","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-23","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-24","0.00","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-25","0.00","93","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-26","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-27","0.00","94","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-28","0.00","96","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-29","0.00","95","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-30","0.00","96","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-10-31","0.00","95","82"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-01","0.08","94","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-02","0.20","97","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-03","0.00","94","81"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-04","0.00","96","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-05","0.91","94","72"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-06","0.00","91","78"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-07","0.29","91","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-08","0.13","92","77"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-09","0.00","92","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-10","0.00","93","80"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-11","0.08","88","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-12","0.00","91","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-13","0.02","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-14","0.09","96","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-15","0.03","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-16","0.06","94","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-17","0.11","93","76"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-18","0.20","95","74"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-19","0.05","92","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-20","0.03","96","79"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-21","0.10","93","75"
"ASN00014015","DARWIN AIRPORT, AS","2001-11-22","0.17","94","80"
